ID,transcription
Ses01F_script02_1_M016,GOD  I'M SO EXCITED I'M LIKE A KID I CAN'T WAIT TO GET OUT OF THE HOUSE AND MY FLY IS ZIPPED UP 
Ses01F_script02_1_M020,RIGHT 
Ses01F_script02_1_M021,WAIT  THAT'S MY POINT TOO  PPPP 
Ses01F_script02_1_M023,WHY NOT  
Ses01F_script02_1_M024,HONEY  THIS IS LIKE A NATURAL PHENOMENON I MEAN  PEOPLE IN KANSAS WOULD HAVE TO GET PLANE RESERVATIONS AND GET HOTEL ROOMS TO SEE THIS IT'S JUST 40 MINUTES AWAY FOR US IT'S TOO GOOD TO PASS UP 
Ses01F_script02_1_M025,YEAH  BUT THIS THIS MOMENT ON THE BEACH IS LIKE THE HIGHLIGHT OF THEIR LITTLE LIVES ALL THAT FLOPPING AROUND IS LIKE LAYING EGGS OR WHAT TO DO  SPAWNING OR MATING OR WHATEVER P 
Ses01F_script02_1_M026,THIS IS A BIG NIGHT FOR THESE LITTLE GUYS IT'S LIKE LIFE'S LAST ORGY  SOUND OF BUZZING  
Ses01F_script02_1_M029,THERE'S LIKE MYSTERY HERE THERE'S MAGIC IT'S LIKE A LITTLE BIT OF THE UNEXPLAINABLE  I JUST CAN'T SEE HOW YOU'RE NOT INTERESTED 
Ses01F_script02_1_M031,HMM  KINDA DON'T GET IT YOU KNOW THE FIRST TIME WE CAME HERE  YOU SAID IT WAS THE BEST TIME OF YOUR LIFE   SOUND OF STATIC INTERFERENCE  
Ses01F_script02_1_M032,AND LAST YEAR  I REMEMBER DISTINCTLY YOU SAID YOU WERE SO EXCITED TO GET HERE THAT YOU DIDN'T REMEMBER THAT YOU STUBBED YOUR TOE UNTIL WE WERE IN THE CAR 
Ses01F_script02_1_M033,AH  WE WEREN'T IN A GOOD SPOT 
Ses01F_script02_1_M034,WE JUST WEREN'T IN A GOOD SPOT I'M TELLING YOU  THIS IS A MUCH BETTER SPOT I GOT INSTINCTS FOR THESE THINGS   SOUND OF BEEPING  
Ses01F_script02_1_M035,LOOK THERE  SEE  WHAT'S THAT   NO  IT'S JUST SEAWEED 
Ses01F_script02_1_M036,GOD  THIS IS GREAT  I MEAN  THINK ABOUT THIS OKAY  I KNOW I KNOW YOU'RE NOT INTERESTED  BUT JUST THINK ABOUT THIS 
Ses01F_script02_1_M038,JUST ALL AT ONCE THEY TURNED AND THEY FORMED THIS LINE AS LONG AS THE CALIFORNIA COAST AND SOME INSTINCTUAL LITTLE FIRECRACKER WENT OFF IN THEIR BODIES AND THEY HAD JUST TURNED AS ONE AND STARTED SWIMMING 
Ses01F_script02_1_M040,IT'S SINGLE MINDEDNESS WITH NO MIND  IT'S JUST URGENCY THAT IS JUST PURE URGE 
Ses01F_script02_1_M043,ALSO  WHAT DO YOU THINK  
Ses01F_script02_1_M044,THOUGHT ALL THAT ABOUT WHAT'S TALKING ABOUT 
Ses01M_impro07_M000,OKAY  CHECK THIS OUT YOU KNOW I HAVEN'T TOLD YOU  I'VE BEEN REALLY INTO LIKE SOFTBALL RECENTLY   SOUND OF BEEPING  
Ses01M_impro07_M001,WELL  THIS IS TOTALLY RANDOM I GOT THIS FULL RIDE SCHOLARSHIP TO GO TO USC NEXT YEAR TO PLAY SOFTBALL 
Ses01M_impro07_M002,SOFTBALL FOR SOFTBALL THEY'RE GONNA PAY ME TO GO TO SCHOOL THAT'S AWESOME   LOW PAY 
Ses01M_impro07_M003,YEAH WELL  I DON'T  WELL  YEAH  I CAN PITCH I'M NOT LIKE THE PITCHER THOUGH I'M LIKE THE  THE PINCH HITTER GUY I MOSTLY JUST HIT BUT I GUESS I MEAN I HAVE TO YEAH  AND THEN I PLAY SHORTSTOP TOO  BUT IT'S IT'S SO INCREDIBLE  THE GOOD NEWS IS THAT I GET TO STAY HERE 
Ses01M_impro07_M004,AMAZING  I KNOW THEY PAY FOR EVERYTHING  FOR SOFTBALL YEAH YOUR HOUSE  
Ses01M_impro07_M005,GETTING BOOKS AND EVERYTHING EVERYTHING  EVERYTHING LIKE FREE RIDE AND IT GETS  YOU KNOW  LIKE BEING LIKE A TROJAN SPORTS TEAM TOO THAT'S LIKE COOL  INCREDIBLE YOU GET LIKE A PRETTY 
Ses01M_impro07_M006,I DON'T KNOW I SHOULD YOU SHOULD LOOK INTO THAT YEAH I WILL 
Ses01M_impro07_M007,CONGRATULATIONS THANK YOU GOOD 
Ses01M_impro07_M008,BUT I DON'T KNOW IF I WANT TO LIVE IN THE HOUSING THAT THEY GIVE ME THOUGH  'CAUSE I THINK I'M GONNA GET LIKE A NICER PLACE 
Ses01M_impro07_M009,WHERE SHALL I MOVE  
Ses01M_impro07_M010,THAT'S A REALLY GOOD IDEA OR I COULD GO TO LIKE SANTA MONICA GO BEACH VENICE BEACH VENICE BEACH A LITTLE DIRTY THOUGH OH  I DON'T WANT TO GO TO VENICE BEACH YOU'RE A WEB SIDER MALIBU OKAY THAT WOULD BE WAY 
Ses01M_impro07_M011,PROFESSIONAL SOFTBALL PLAYER  NO 
Ses01M_impro07_M013,THAT'D BE BETTER OH YEAH  THAT WOULD BE WELL  IT DEPENDS WHAT KIND OF CAR YOU HAD THOUGH  TOO I GUESS IT'D BE WORTH IT HELICOPTER OH YEAH YEAH  HELICOPTER THERE'S A HELIPAD HERE  RIGHT   YOU COULD DROP ME RIGHT OFF AT PRACTICE YEAH  EXACTLY DO YOU ARE YOU  P P P 
Ses01M_impro07_M017,YOU DO IT'S REALLY  REALLY PLAYFUL 
Ses01M_impro07_M018,ARE YOU LIKE I JUST GOT INTO IT I JUST KINDA FELL INTO IT  YOU KNOW  LITERALLY  I WAS WALKING AROUND AND 
Ses01M_impro07_M019,IT'S PRETTY WILD I WISH WE  SOUND OF WIND STATIC  
Ses01M_impro07_M020,YEAH WELL  I DABBLED IN PING PONG FOR A LITTLE BIT YEAH  IT'S GREAT 
Ses01M_impro07_M024,FOUR THREE THAT'S REALLY WHAT IT'S ABOUT I MEAN  WHO CARES  I MEAN IF I HAD TO PLAY SOFTBALL ALL THE TIME 
Ses01M_impro07_M026,REALLY  YEAH  LIKE WE HAVE LIKE AWAY GAMES AND STUFF 
Ses01M_impro07_M030,  
Ses01M_impro07_M032,FIVE YEARS I'M GONNA HAVE A MUSTACHE  IN THE FOREST  PPPPPP 
Ses01M_impro07_M033,PULL OVER 
Ses01M_script01_1_M000,HE SAW IT 
Ses01M_script01_1_M002,I WAS OUT HERE BEFORE THIS MORNING I HEARD A CRACK AND I LOOKED OUT THE WINDOW AND HE WAS STANDING RIGHT OVER THERE   SOUND OF BIRD CHIRPING  
Ses01M_script01_1_M003,I DON'T KNOW BUT HE WENT BACK IN THE KITCHEN AND HE CRIED 
Ses01M_script01_1_M004,NO  FIGURE I JUST GOTTA WAIT 
Ses01M_script01_1_M005,YEAH I COULD HEAR HIM CRYING THROUGH THE FLOORBOARDS IN MY ROOM  SOUND OF WHAT SOUNDS LIKE CRYING OR WHIMPERING  
Ses01M_script01_1_M006,I DON'T KNOW   SOUND OF SCREECHING  
Ses01M_script01_1_M007,I GUESS HE IS 
Ses01M_script01_1_M017,I WANT TO ASK HER TO MARRY ME 
Ses01M_script01_1_M020,SEE  THAT IS NOT JUST MY BUSINESS I DON'T JUST SAY IT SOMETIMES YOU INFURIATE ME YOU KNOW THAT  YOU KNOW IT'S JUST YOUR BUSINESS TOO IF I TELL FATHER AND HE THROWS A FIT ABOUT IT  HUH  
Ses01M_script01_1_M021,SHE IS NOT LARRY'S GIRL 
Ses01M_script01_1_M023,WHAT THE HELL WITH THAT  
Ses01M_script01_1_M024,NO  I WANTED TO GET THIS ALL SORTED OUT FIRST 
Ses01M_script01_1_M034,THE BUSINESS   THE BUSINESS DOESN'T INSPIRE ME OH 
Ses01M_script01_1_M035,YES  YES I LIKE IT FOR ONE HOUR A DAY I DON'T CARE IF I HAVE TO GRUB FOR MONEY ALL DAY LONG WHEN I COME HOME  I WANT IT NICE I WANT A FAMILY I WANT KIDS AND ANNIE'S IN THE CENTER OF THAT 
Ses01M_script01_1_M037,YES  ON THIS I WOULD 
Ses01M_script01_1_M038,WELL THEN HELP ME STAY HERE  MOM 
Ses01M_script01_1_M040,DO THEN HELP ME STAY 
Ses01M_script01_1_M041,THAT I AM THINKING LIKE THAT 
Ses01M_script01_1_M042,HOW YOU DOIN'   I'M A PRETTY TOUGH GUY 
Ses01F_impro06_M000,I'M SORRY  JOEY 
Ses01F_impro06_M001,YEAH  DO YOU THINK I CAN GET YOU YOU KNOW TAKE CARE OF ANYTHING FOR YOU OR 
Ses01F_impro06_M002,PICK UP THE PHONE PPP 
Ses01F_impro06_M003,YOU KNOW YOU'RE WELCOME TO JUST STAY IN MY HOUSE IF YOU WANT TO  JUST CHECK OUT FOR A COUPLE OF DAYS AND HANG OUT 
Ses01F_impro06_M004,HM  PPPPPP 
Ses01F_impro06_M005,NO SHOES THERE NO SHOES THERE YEAH  P P P 
Ses01F_impro06_M006, 
Ses01F_impro06_M007,YEAH 
Ses01F_impro06_M008,HOW LONG ARE YOU THERE FOR  
Ses01F_impro06_M009,UH HUH 
Ses01F_impro06_M010,  
Ses01F_impro06_M011,YOU WENT TO THE SPRINKLERS IN THE CEMETERY 
Ses01F_impro06_M012,IS IT A BIG CEMETERY  
Ses01F_impro06_M013,I UNDERSTAND REALLY  TOO  I AM NOT 
Ses01F_impro06_M014,PARTY MHM  I DON'T WORRY 
Ses01F_impro06_M015,  
Ses01F_impro06_M016,SO SHE WROTE A LOT OF POETRY  
Ses01F_impro01_M011,I DON'T UNDERSTAND WHY THIS IS SO COMPLICATED FOR PEOPLE WHEN THEY GET HERE IT'S JUST A SIMPLE FORM I JUST NEED AN ID   SOUND OF BEEPING  
Ses01F_impro01_M013,OR SOMETHING  YEAH YOU WANNA SEE MY SUPERVISOR  HUH  YEAH  YOU WANNA SEE MY SUPERVISOR  FINE  I'LL BE RIGHT BACK  SOUND OF BEEPING  
Ses01F_script03_1_M005,I DON'T CARE THEN 
Ses01F_script03_1_M007,WRONG NUMBER 
Ses01F_script03_1_M008,OH  WHAT SHALL WE DO IF THEY SUDDENLY WALK IN ON US   WE'LL BE P P P P  
Ses01F_script03_1_M009,OH  WITH PERFECT POISE I THINK I SHOULD P P P P P P 
Ses01F_script03_1_M010,STRANGE THINGS THAT OUGHT TO MATTER DREADFULLY  THEY JUST DON'T MATTER AT ALL WHEN ONE'S HAPPY  DO THEY  
Ses01F_script03_1_M013,WHAT DOES IT ALL MEAN  THAT'S WHAT I ASK MYSELF IN MY QUEST FOR ULTIMATE TRUTH DEAR GOD  WHAT DOES IT ALL MEAN    SOUND OF A HIGH PITCHED  REPETITIVE TONE  
Ses01F_script03_1_M018,WHO KNOWS  
Ses01F_script03_1_M021,YES YES  WITH ALL HIS MIGHT 
Ses01F_script03_1_M024,LET'S BE SUPERFICIAL AND JUST PITY THOSE POOR PHILOSOPHERS  HUH  LET'S BLOW TRUMPETS AND SQUEAKERS AND ENJOY THE PARTY FOR AS LONG AS WE CAN  YOU KNOW  LIKE SMALL IDIOTIC SCHOOL CHILDREN   NOISE  
Ses01F_script03_1_M025,OH  COME AND KISS ME  DARLING  HUH  BEFORE YOUR BODY ROTS AND WORMS POP OUT OF YOUR EYE SOCKETS 
Ses01F_script03_1_M026,SEE  I DON'T CARE WHAT YOU DO  SEE  YOU COULD PAINT YOURSELF GREEN AND RUN NAKED THROUGH THE PALAIS VENDME AND RUN OFF WITH ALL THE MEN IN THE WORLD I SHAN'T SAY A WORD JUST AS LONG AS YOU LOVE ME BEST 
Ses01F_script03_1_M034,WHEW THAT WAS A ROUSER  WASN'T IT  
Ses01F_script03_1_M036,I WILL NEVER I'LL NEVER FORGET HIS FACE  HOW UTTERLY  UTTERLY RIDICULOUS 
Ses01F_script03_1_M037,WE WERE VERY MUCH YOUNGER THEN 
