ID,transcription
Ses02F_script02_2_M020,OF COURSE I SEE IT NOW YOU WANT THIS TO BE LIKE THAT OTHER TIME RIGHT THAT'S IT RIGHT
Ses02F_script02_2_M021,O  YES SURE I SEE IT NOW LISTEN YOU WANT TO DANCE
Ses02F_script02_2_M022,YON GO GET SOME CHAMPAGNE
Ses02F_script02_2_M023,TAKE OFF OUR SHOES SIR
Ses02F_script02_2_M029,WELL WELCOME TO THE HUMAN RACE IDO YOU THINK THIS WHAT I HAD IN MIND WHEN I PROPOSE THAT FOUR YEARS DOWN THE ROAD WE'D BE AT THE BEACH YELLING EACH OTHER OVER FISH
Ses02F_script02_2_M031,NO CARL I'M JUST LIKE YOU I THOUGHT IT WAS GOING TO BE ALL PEACHES AND ROSES AND SAND IN OUR TOES AND WIND IN OUR HAIR AND THE FISH WILL ALWAYS COME AND THE BILLS WILL PAY THEMSELVES AND WE'LL HAVE THREE FAT ROSY KIDS AND HA HA BABY THE JOKES ON US
Ses02F_script02_2_M033,YES IT IS
Ses02F_script02_2_M034,RIGHT
Ses02F_script02_2_M035,I KNOW ME NEITHER
Ses02F_script02_2_M036,I'M DO THE BEST I CAN
Ses02F_script02_2_M037,MAYBE IF YOU'RE WITH SOMEBODY ELSE TOO
Ses02F_script02_2_M038,NO I KNOW BUT STILL I KNOW I DON'T MAKE YOU HAPPY
Ses02F_script02_2_M041,I DON'T KNOW IT SEEMD LIKE A PRETTY GOOD SPOT TO ME AND LOT GOD THE VIEW YOU HAVE THE MOON FROM HERE
Ses02F_script02_2_M042,ON LOOK IL WE HAVE HERE
Ses02F_script02_2_M043,IT'S NOT CHAMPAGNE
Ses02F_script02_2_M045,HANDFOR VERY QUIET THE FISH MIGHT COME
Ses02F_script02_2_M046,OR NOT
Ses02F_impro03_M001,AM DIEU
Ses02F_impro03_M004,THAT IS GRATE YOU LOOK RADIAT II SHOULD AGUESS THE
Ses02F_impro03_M005,WELL O TELL ME ABOUT IT WHAT O WHAT HAPPENED
Ses02F_impro03_M009,YET AN THE CANDLES WOULDN'T STICK I KNOW IIDN'T I DIDN'T KNOW ANYTHING ABOUT IT
Ses02F_impro03_M010,NOW ILIVE JUST AS HAPPY AS YOU OTHERS A
Ses02F_impro03_M011,SO IRE ID  ANDS GOOD NOW THAT'S OST O
Ses02F_impro03_M012,YE ID KNOW OW IM BOT SHAKIN  I CAN'T EVEN
Ses02F_impro03_M013,OH DE DAY DO THEY KNOW YET OF BE DIMBETOLE THAT A AS O WICK
Ses02F_impro03_M014,LET'S CREANE
Ses02F_impro03_M015,OK YOU KNOW WHAT YOU KNOW WHERE W I
Ses02F_impro03_M016,A O I MEAN A SPRING MEDO BE
Ses02F_impro03_M017,SPRINGS NICE TA
Ses02F_impro03_M018,SHE HA AT THAT IS HOW LONG AGOI HAS BEEN TOGETHER NOW
Ses02F_impro03_M019,UN E ALL RIGHT SO AHA NOW QUITE A WHILE I MEAN A OW THAT'S U GOIT'S O THAT I'M SO HAPPY FOR YOU A HA HA
Ses02F_impro03_M020,YEI I'D LOVE THE  BE AU O IN THAT SAME SITUATION SOME DAY BUT WHILE IT'S A
Ses02F_impro03_M022,OW I APPROVE I AHA HA HA I MORE THAN APPROVE Y
Ses02F_impro03_M023,I'M YET I'M SURPRISED HE DIDN'T YOU KNOW GO TO GET A PLAIN TO FLY OVER AND SHINE LIKE E NO IBUT CANDLES ON THE BEACH THAT'S THAT'S O K TOO I GET AHA
Ses02F_impro03_M024,I WOK ME LET ME KNOW YET I WANT I WANT INVITATIONS AN I WANT
Ses02F_impro03_M025,OH YES AHEHE THI'S RUSE TA HOLE IEE
Ses02F_impro03_M026,TENOLL BE GAR THOUGH IL THAT'S GREAT
Ses02F_script01_3_M001,YOU'RE NOT SORRY YOU CAME
Ses02F_script01_3_M010,YOU FEEL IT'S WRONG HERE DON'T YOUSE THIS YARD THIS CHAIR I WANT YOU TO BE READY FOR ME I DON'T WAN TO HAVE TO WIN YOU AWAY FROM ANYTHING
Ses02F_script01_3_M020,NOW NOTHING LIKE THAT
Ses02F_script01_3_M021,YE I SUPPOSE I HAVEN'T BUT IT'S GOING FROM ME
Ses02F_script01_3_M022,I DON'T KNOW HOW TO START
Ses02F_script01_3_M023,IT'S ALL MIXED UP WITH SO MANY OTHER THINGS YOU REMEMBER OVER SEAS I WAS IN COMMAND OF A COMPANY
Ses02F_script01_3_M024,WELL I LOST THEM
Ses02F_script01_3_M025,JUST ABOUT ALL
Ses02F_script01_3_M026,TAKE SOME TIME FOR A GUYIDE TO TOSS THAT OFF AUSE THEY WORN'T JUST MEN
Ses02F_script01_3_M027,FOR INSTANCE ONE TIME BEEN RAINING SEVERAL DAYS WAN THIS KIT CAME TO ME AND GAVE ME HIS LAST PAIR OF DRY SOCKS I PUT HIM IN MY POCKET IT'S ONLY A LITTLE THING BUT THAT'S THE KIND OF GUISE I HAD
Ses02F_script01_3_M028,THEY DIDN'T DIE THEY KILLED THEMSELVES FOR EACH OTHER I MEAN THAT EXACTLY LITTLE MORE SELFISH HAN THEY HAVE BEEN HERE TO DAY
Ses02F_script01_3_M029,IGOT THIS IDEA WASHINGHIM GO DOWN EVERYTHING WAS BEING DESTROYED SEE BUT SEEMS THERE WAS ONE NEW THING BEING MADE A SORT OF RESPONSIBILITY MAN FOR MAN
Ses02F_script01_3_M030,YOU KNO WHAT I MEAN TO SHOW THAT TO BRING THAT ON TO THE EARTH AGAMLIKE SOME KIND OF MONUMENT AND EVERYONE WOULD FEEL IT STANDING BEHIND HIM AND IT WOULD MAKE A DIFFERENCE TO HIM
Ses02F_script01_3_M031,THEN I CAME BACK AND IT WAS INCREDIBLE THERE WAS NO MEANING IN IT HEREE THE WHOLE THING TO THEM SEEMED LIKE A SORT OF A BUSS ACCIDENT I WENT TO WORK WITH DAD AND THAT RAT RACE AGAIN
Ses02F_script01_3_M032,I FELT WHAT YOU SAID ASHAMED SOMEHOW AS NOBODY WAS CHANGED AT ALL SEEM TO MAKE SUCKORS OUT OF A LOT OF GUISE I FELT WRONG TO BE ALIVE TO OPEN THE NEW BANK BOOK DRIVE THE NEW CAR SEE THE NEW REFRIGERATOR
Ses02F_script01_3_M033,MEAN YOU CAN TAKE THOSE THINGS OUT OF A WAR BUT WHEN YOU DRIVE THAT CAR YOUVE GOT A KNOW THAT IT CAME OUT OF THE LOVE A MAN CAN HAVE FOR A MAN GOT TO BE A LITTLE BETTER BECAUSE OF IT
Ses02F_script01_3_M034,IT'S OTHERWISE ALL YOU HAVE IS REALLY LUTE THERE'S BLOOD ON IT I DIDN'T WANT TO TAKE ANY OF IT I GUESS THAT INCLUDED YOU
Ses02F_script03_2_M000,AS A MATTER OF FACT THE REAL CAUSE THAT ROW WAS PETER BURDEN
Ses02F_script03_2_M001,I KNEW NOTHING OF THE SORT YOU TOOK PRESENTS FROM HIM
Ses02F_script03_2_M006,WHAT OF IT
Ses02F_script03_2_M007,WELL WHAT ABOUT ME
Ses02F_script03_2_M009,ME TO BOARD STIFF YOU WANT SOME BRANDY
Ses02F_script03_2_M011,NO PARTICULAR REASON ANYHOW THEY ARE VERY SMALL ONES
Ses02F_script03_2_M013,YOU NEEDN'T BE SO GRAND JUST BECAUSE YOU DON'T HAPPEN TO WANT ANY YOURSELF AT THE MOMENT
Ses02F_script03_2_M027,I AM NOT IN THE LEAST DRUNK
Ses02F_script03_2_M030,A WE CULD GET A GOOD DEBATE GOING ABOUT THIS DON'T YOU THINK INTEMPERATE TOTS
Ses02F_script03_2_M036,I'LL DO NO SUCH THING
Ses02F_script03_2_M037,TURN IT OFF IT'S DRIVING ME MAD YOU
Ses02F_script03_2_M038,TURN IT OFF
Ses02F_script03_2_M039,YOU MAN O LISTEN E LISTEN
Ses02F_script03_2_M041,YOU'RE A VILE TEMPERED LOOSE LIVING WICKED LITTLE BEAST AND IN'T HOPE TO NEVER SEE YOU AGAIN AS LONG AS I LIVE
Ses02F_script03_2_M042,YOU'RE NOT GOING LIKE WES
Ses02F_script03_2_M043,YOU'RE NOT
Ses02F_script03_2_M044,SHOT P SHOT UP
Ses02F_script03_2_M045,SO I WERET ELN MARY
Ses02F_script03_2_M046,I WOULDN'T MARRY YOU THEN IF YOU CAME TO ME CRAWLING ON YOUR NILL
Ses02F_script03_2_M047,YOU'RE AN EVIL FAMPAR I HOPE THE GOD AND NEVER HER YOU AGAIN AS LONG AS I RAN
