ID,transcription
Ses01M_script01_1_M021, SHE IS NOT LARRY'S GIRL
Ses01M_script01_1_M023, AND I HAVE TO TELL WITH THAT
Ses01M_script01_1_M024, NO  I WANTED TO GET THIS ALL SORTED OUT FIRST
Ses01M_script01_1_M034, PISSNESS THE BUSINESS DOESN'T INSPIRE ME
Ses01M_script01_1_M035, YES  YES  I LIKE IT FOR ONE HOUR A DAY I DON'T CARE IF I HAVE TO GROW UP FOR MONEY ALL DAY LONG WHEN I COME HOME I WENT AT NIGHT SOMEONE A FAMILY I WANT KIDS THAT ANNIE'S IN THE CENTER OF THAT
Ses01M_script01_1_M037, YES  ON THIS I WOULD
Ses01M_script01_1_M038, WELL  THEN HELP ME STAY HERE  MOM
Ses01M_script01_1_M040, THEN HELP ME STAY
Ses01M_script01_1_M041, I AM THINKING LIKE THAT
Ses01M_script01_1_M042, HOW YOU DOING  I'M A PRETTY TOUGH GUY
Ses01F_impro06_M000, I'M SORRY JOY
Ses01F_impro06_M001, I CAN GET YOU OVER THERE TAKE CARE OF ANYTHING FOR YOU OR
Ses01F_impro06_M002, PICK UP THERE
Ses01F_impro06_M003, YOU KNOW YOU WELCOME TO STAY IN MY HOUSE IF YOU WANT TO JUST CHECK OUT FOR THE PROPER DAYS AND HANG OUT
Ses01F_impro06_M004, MM HMM
Ses01F_impro06_M005, LET'S USE THERE
Ses01F_impro06_M006, MM HMM
Ses01F_impro06_M007, THERE
Ses01F_impro06_M008, HOW LONG ARE YOU THERE FOR 
Ses01F_impro06_M009, MM HMM
Ses01F_impro06_M010, OH  WE'RE GONNA SEE WHAT THAT IS
Ses01F_impro06_M011, YOU RAN THROUGH THE SPRINKLERS IN THE CEMETERY
Ses01F_impro06_M012, IS IT A BIG TEMPERATURE 
Ses01F_impro06_M013, SO THAT I CAN REALLY ULT IN REALLY ALMOST
Ses01F_impro06_M014, MM HMM
Ses01F_impro06_M015, HMM
Ses01F_impro06_M016, TO SHOW A LOT OF POETRY
Ses01F_impro01_M011, I DON'T UNDERSTAND WHY THIS IS SO COMPLICATED FOR PEOPLE WHEN THEY GET HERE IT'S JUST A SIMPLE FORM I JUST NEED AN ID
Ses01F_impro01_M013, OR SOMETHING YEAH  YOU WANNA SEE MY SUPERVISOR  HUH  YEAH  YOU WANNA SEE MY SUPERVISOR FIGHT  I'LL BE RIGHT BACK
Ses01F_script03_1_M005, I'M GONNA CARE THEN
Ses01F_script03_1_M007, NO WRONG NUMBER
Ses01F_script03_1_M008, WHAT SHALL WE DO IF THEY SUDDENLY WALK IN ON US 
Ses01F_script03_1_M009, OH  WITH PERFECT POISE
Ses01F_script03_1_M010, STRANGE THINGS THAT AUTOMATICALLY DREADFULLY THEY JUST DON'T MATTER AT ALL WHEN ONE'S HAPPY DO THEY
Ses01F_script03_1_M013, MM HMM WHAT DOES IT ALL MEAN  THAT'S WHAT I ASKED MYSELF AND MY QUEST FOR ULTIMATE TRUTH TO YOU GOD WHAT DOES IT ALL MEAN 
Ses01F_script03_1_M018, WHO KNOWS 
Ses01F_script03_1_M021, YES  YES  WITH ALL HIS MIGHT
Ses01F_script03_1_M024, YOU MUST BE SUPERFICIAL AND JUST PITY THOSE POOR PHILOSOPHERS  HUH  LET'S BLOW TRUMPETS AND SQUEAKERS AND ENJOY THE PARTY FOR AS LONG AS WE CAN  YOU KNOW  LIKE SMALL IDIOTIC SCHOOLCHILDREN
Ses01F_script03_1_M025, OH  COME AND KISS ME  DARLING  HUH  BEFORE YOUR BODY ROTS AND WORMS POP OUT OF YOUR EYE SOCKETS
Ses01F_script03_1_M026, SEE  I DON'T CARE WHAT YOU DO  SEE  YOU COULD PAINT YOURSELF GREEN AND RUN NAKED THROUGH THE PALACE FENDOM AND RUN OFF WITH ALL THE MEN IN THE WORLD I SHAN'T SAY A WORD  JUST AS LONG AS YOU LOVE ME  BEST
Ses01F_script03_1_M034, THAT WAS A ROUSER WASN'T IT 
Ses01F_script03_1_M036, I WILL NEVER FORGET HIS FACE
Ses01F_script03_1_M037, WE WERE VERY MUCH YOUNGER THEN
