ID,transcription
Ses03M_impro07_M017,THIS IS SO EXCITING THIS IS LIKE A NEW CHAPTER IN OUR LIVES 
Ses03M_impro07_M018,DOING WHAT WE WANT TO DO THEN FOUR YEARS LATER WE'RE GONNA BE WORKING PROFESSIONALS  MAKING MONEY  SIPPING MARTINIS EVERY DAY 
Ses03M_impro07_M019,THANK YOU  WOW  BEEP BEEP 
Ses03M_impro07_M020,AND TONIGHT MY PARENTS WANT TO TAKE ME OUT TO SUSHI AND THEY SAID I COULD BRING YOU 
Ses03M_impro07_M022,YEAH  AND HE SAID GET WHATEVER YOU WANT AND HE SAID   P P P   
Ses03M_impro07_M023,SOME MISO SOUP YOU KNOW  WHEN YOU GET A VAT FULL OF MISO SOUP GOD   SOUND OF A LOUD  SUSTAINED  HIGH PITCHED WHISTLING OR SCREECHING NOISE  
Ses03M_impro07_M024,IT'S GONNA BE SO GREAT I HAVE SO MANY GREAT IDEAS  YEAH   BEEP  
Ses03M_impro07_M025,IT TOOK THEM  OH MAN  IT TOOK THEM LIKE  I MEAN  WHAT  IT'S APRIL NOW ANY LETTERS THAT COME IN APRIL ARE USUALLY REJECTION LETTERS SO I WAS JUST LIKE    SOUND OF PHONE RINGING  
Ses03F_impro08_M000,HEY YOU STUPID DUMB SHIT MACHINE  GIVE ME A FUCKING OPERATOR  HUH  
Ses03F_impro08_M006,YOU KNOW WHAT  I'M JUST GONNA BE PATIENT  THAT'S ALL PATIENT  I'M A BUSY MAN WELL  I KNOW 
Ses03F_impro08_M007,HAVE TO HAVE TO WHAT  
Ses03F_impro08_M008,WHAT  WHAT'S MY PHONE  YOU CAN'T EVEN CALL ME ON IT I DON'T HAVE ANOTHER PHONE   BEEP  
Ses03F_impro08_M009,WHAT  ARE YOU KIDDING ME  
Ses03F_impro08_M010,OH MY GOD  PPPPPP 
Ses03F_impro08_M011,I I'M GONNA KILL MYSELF RIGHT NOW 
Ses03F_impro08_M012,A FREE CALLING CARD 
Ses03F_impro08_M014,THAT'S IT OKAY YEAH  WHAT ELSE  P P P 
Ses03F_impro08_M015,THAT'S RIGHT OKAY I I NEED MORE THAN THIS YOU GONNA GIVE ME A LITTLE BIT MORE  
Ses03F_impro08_M021,ABOUT THREE MILLION DOLLARS 
Ses03F_impro06_M000,HOW YOU DOIN'  
Ses03F_impro06_M001,WE'RE ALL GONNA MISS HIM 
Ses03F_impro06_M002,I DIDN'T KNOW HIM TRISHA  BUT UH I HEARD BENNY WAS A GREAT MAN 
Ses03F_impro06_M003,YEAH 
Ses03F_impro06_M004,HE WAS IN CHEMO THE WHOLE TIME  RIGHT  
Ses03F_impro06_M005,AND JUST GOT THAT BASEBALL SCHOLARSHIP 
Ses03F_impro06_M006,HOW'S HIS PARENTS DOING  THEY'RE DOING OKAY 
Ses03F_impro06_M007,YOU GUYS ARE PRETTY CLOSE  AREN'T YOU  
Ses03F_impro06_M008,WHAT'S HER NAME   PPP 
Ses03F_impro06_M009,TRYING TO HAVE A BABY 
Ses03F_impro06_M010,TEN PEOPLE 
Ses03F_impro06_M011,YOU WERE THERE THROUGH ALL THE HOSPITAL DAYS BY MY BED 
Ses03F_impro06_M012,IT'S SO NICE SO POSITIVE ABOUT LIFE 
Ses03F_impro06_M013,WE NEED MORE PEOPLE LIKE HIM 
Ses03F_impro06_M014,  
Ses03F_impro06_M015,I DON'T KNOW IF BENNY WAS SMART LIKE THAT  BUT 
Ses03F_impro06_M016,I'M SURE HE LOVED YOU TOO HE JUST DIDN'T KNOW IT 
Ses03M_script01_3_M001,YOU'RE NOT SORRY YOU CAME  
Ses03M_script01_3_M004,WELL  P 
Ses03M_script01_3_M008,I MEAN  THAT'S THE REASON WHY I ASKED YOU HERE 
Ses03M_script01_3_M010,I LOVE YOU 
Ses03M_script01_3_M016,YOU FELT SOMETHING THAT FAR BACK   I FELT 
Ses03M_script01_3_M018,GIVE ME A KISS  ANN JUST GIVE ME A  SOUND OF A KISS  
Ses03M_script01_3_M019,OH GOD ANNIE  I KISSED ANNIE I KISSED ANNIE  BEEP BEEP BEEP 
Ses03M_script01_3_M021,WE'RE GOING TO LIVE NOW  I'M GOING TO MAKE YOU SO HAPPY   BEEP SOUND  
Ses03M_script01_3_M023,NOTHING HEY  UM  LET'S DRIVE SOMEWHERE I WANT TO BE ALONE WITH YOU 
Ses03M_script01_3_M027,YOU REMEMBER OVERSEAS  I WAS IN COMMAND OF A COMPANY YEAH  SURE  PPP 
Ses03M_script01_3_M028,WELL  I LOST HIM 
Ses03M_script01_3_M029,JUST ABOUT ALL 
Ses03M_script01_3_M030,IT TAKES A LITTLE WHILE TO TOSS THAT OFF BECAUSE THEY WEREN'T JUST MEN 
Ses03M_script01_3_M031,FOR INSTANCE  ONE TIME THIS UH IT HAD BEEN RAINING SEVERAL DAYS AND THIS ONE KID  HE CAME UP TO ME  HE GAVE ME HIS LAST PAIR OF DRY SOCKS  I PUT THEM IN MY POCKET 
Ses03M_script01_3_M032,THAT'S JUST A LITTLE THING  BUT THAT'S THE KIND OF GUYS I HAD  THEY DIDN'T JUST DIE THEY KILLED THEMSELVES FOR EACH OTHER  AND I MEAN THAT EXACTLY 
Ses03M_script01_3_M033,A LITTLE MORE SELFISH AND THEY'D STILL BE HERE TODAY AND I GOT THIS IDEA OF WATCHING THEM GO DOWN SEE EVERYTHING WAS BEING DESTROYED  BUT THERE WAS ONE NEW THING THAT WAS BEING CREATED 
Ses03M_script01_3_M034,IT WAS A KIND OF RESPONSIBILITY MAN FOR MAN YOU UNDERSTAND ME  
Ses03M_script01_3_M035,AND TO SHOW THAT AND TO BRING THAT ONTO THE EARTH AGAIN LIKE SOME SORT OF MONUMENT  STANDING RIGHT BEHIND ALL OF US AND WE COULD FEEL IT AND IT WOULD MAKE A DIFFERENCE TO HIM 
Ses03M_script01_3_M036,AND THEN I CAME HERE AND IT WAS INCREDIBLE THERE WAS NO MEANING IN IT HERE THE WHOLE THING TO THEM WAS SOME KIND OF BUS ACCIDENT 
Ses03M_script01_3_M037,AND I WENT TO WORK WITH DAD AND THAT RAT RACE AGAIN AND I FELT WHAT YOU SAID  ASHAMED SOMEHOW BECAUSE NOBODY WAS CHANGED AT ALL 
Ses03M_script01_3_M038,IT SEEMED TO MAKE A SUCKER OUT OF A LOT OF GUYS I FELT WRONG TO BE ALIVE I FELT WRONG TO HAVE THAT NEW CHECKBOOK 
Ses03M_script01_3_M039,OPEN THAT NEW BANK ACCOUNT  DRIVE THE NEW CAR AND SEE THE NEW REFRIGERATOR  BEEP BEEP BEEP 
Ses03M_script01_3_M040,'CAUSE YOU CAN TAKE THOSE THINGS OUT FOR A WAR  BUT YOU GOTTA KNOW WHEN YOU DRIVE THAT CAR THAT IT CAME OUT OF THE LOVE THAT A MAN CAN HAVE FOR A MAN  AND YOU GOTTA BE A LITTLE BIT BETTER BECAUSE OF THAT 
Ses03M_script01_3_M041,OTHERWISE WHAT YOU HAVE IS LOOT AND THERE'S BLOOD ON IT 
Ses03M_script01_3_M042,AND I DIDN'T WANT TO TAKE ANY OF IT  AND I GUESS THAT INCLUDED YOU 
Ses03M_script01_3_M045,ANNIE  I'M GONNA MAKE A FORTUNE FOR YOU 
Ses03M_script01_3_M046,MY SON HAS P P P 
Ses03F_impro01_M001,OH UM  P P P P 
Ses03F_impro01_M002,YOU DIDN'T FILL THIS OUT RIGHT  ALL RIGHT  IT SAYS THAT YOU HAVE TO FILL OUT THE BACK SHEET OF THIS  BUT YOU FILLED OUT THE YELLOW SHEET OF IT 
Ses03F_impro01_M003,WAITING FOR WHOM  
Ses03F_impro01_M004,SHE SHE PROBABLY DOESN'T EVEN WORK HERE 
Ses03F_impro01_M005,ALL RIGHT  UM EXCUSE ME 
Ses03M_script03_2_M000,YES  THE REAL CAUSE OF THAT ROW WAS PETER BURTON 
Ses03M_script03_2_M003,YOU WENT OUT OF YOUR WAY TO TORTURE ME OVER PETER BURDEN 
Ses03M_script03_2_M004,YOU MUST ADMIT HE WAS IN LOVE WITH YOU 
Ses03M_script03_2_M005,YOU LET HIM KISS YOU  WELL  WHAT OF IT  YOU SAID SO WHAT OF IT  I DID 
Ses03M_script03_2_M006,AND WHAT ABOUT ME  
Ses03M_script03_2_M007,OH  THAT'S A NICE POINT OF VIEW  I MUST SAY 
Ses03M_script03_2_M008,YEAH  SO MY BOARD'S STIFF 
Ses03M_script03_2_M009,DO YOU WANT SOME BRANDY  
Ses03M_script03_2_M010,I'LL HAVE A LITTLE  I THINK 
Ses03M_script03_2_M011,NO PARTICULAR REASON ANYHOW THEY WERE VERY SMALL ONES 
Ses03M_script03_2_M012,OH MY  JUST BECAUSE I JUST UH OKAY   SOUND OF BEEPING  
Ses03M_script03_2_M014,YOU NEEDN'T BE SO GRAND JUST BECAUSE YOU DON'T HAPPEN TO WANT ANY YOURSELF AT THE MOMENT 
Ses03M_script03_2_M019,ACTUALLY  THAT'S PERFECTLY TRUE 
Ses03M_script03_2_M020,YES  IT IS 
Ses03M_script03_2_M021,I THINK UH 
Ses03M_script03_2_M029,I'M NOT IN THE LEAST BIT DRUNK 
Ses03M_script03_2_M030,OKAY  LIKE I MENTIONED BEFORE  I HAD THREE VERY SMALL  MINUTE LIQUEUR GLASSES OF BRANDY THAT'S NOT EVEN ENOUGH TO GET A CHILD OF TWO DRUNK 
Ses03M_script03_2_M031,OH  WHAT AN INTERESTING TOPIC WHAT ABOUT A CHILD OF FOUR  AND A CHILD OF SIX  AND A CHILD OF NINE    SOUND OF A PHONE BEING MUTED  
Ses03M_script03_2_M032,WE MIGHT BE ABLE TO BRING UP A SPLENDID LITTLE DEBATE ABOUT THIS INTEMPERATE TOTS 
Ses03M_script03_2_M033,OH  THANKS I THINK I WILL 
Ses03M_script03_2_M034,YOU BETTER TURN THAT OFF  
Ses03M_script03_2_M038,AGAIN  PLEASE NO  I'LL DO NO SUCH THING 
Ses03M_script03_2_M039,COME ON  TURN IT OFF   IT'S DRIVING ME MAD   YOUR PHONE'S  BEEP BEEP BEEP BEEP BEEP  
Ses03M_script03_2_M040,TURN IT TRY TO CONTROL YOURSELF TURN IT OFF 
Ses03M_script03_2_M041,VERY AMUSING INDEED 
Ses03M_script03_2_M042,YOU KNOW WHAT  YOU'RE A VILE LITTLE EVIL MINDED LITTLE WICKED BEAST  AND I NEVER WANT TO SEE YOU AGAIN  P 
Ses03M_script03_2_M043,YOU'RE NOT GOING NOWHERE OH  YES I AM NO  YOU'RE NOT  BEEP BEEP BEEP BEEP BEEP BEEP 
Ses03M_script03_2_M044,HORRIBLE JUST SHUT UP  I EMBARRASSED YOU  
Ses03M_script03_2_M045,NEVER  SHUT UP  NEVER  NEVER  I WILL NEVER SHUT UP  I WOULD NEVER MARRY YOU AGAIN IF YOU CAME CRAWLING BACK TO ME ON YOUR HANDS AND KNEES BECAUSE YOU'RE AN EVIL MINDED LITTLE VAMPIRE  AND I HOPE TO GOD I NEVER SEE YOU AGAIN PEEP  
Ses03M_script03_2_M046,HUH  DEVIL  P P P  
Ses03M_impro05a_M000,YES  YOU CAN HELP ME WHERE IS MY LUGGAGE  
Ses03M_impro05a_M001,YEAH  YOU DO THAT I'M COMING FROM BALTIMORE YOU KNOW WHAT THAT IS  
Ses03M_impro05a_M002,I HAD EIGHT HUNDRED POUNDS OF LUGGAGE  OKAY  SIR   SOUND OF BEEPING  
Ses03M_impro05a_M003,OKAY  CHECK 
Ses03M_impro05a_M004,IS IT THERE   BEEP BEEP BEEP BEEP BEEP BEEP BEEP BEEP 
Ses03M_impro05a_M005,YES 
Ses03M_impro05a_M006,YOU DON'T KNOW WHERE WE'RE AT  
Ses03M_impro05a_M007,CON UN 
Ses03M_impro05a_M010,OKAY  WHAT DO YOU WANT  HOW MUCH 
Ses03M_impro05a_M011,EIGHT AND THEY'RE ALL GONE EIGHT 
Ses03M_impro05a_M012,OKAY AND WHAT ARE YOU GOING TO DO ABOUT IT  YOU GONNA CALL SOMEONE  YOU GONNA SEND ME SOMEWHERE ELSE   STATIC  
Ses03M_impro05a_M013,IT'S MY MOTHER'S FUNERAL TOMORROW AND THE URN IS IN THE SUITCASE 
Ses03M_impro05a_M014,YEAH 
Ses03M_impro05a_M016,OH  OH  THAT'S A GOOD DEDUCTION  
Ses03M_impro05a_M017,SHERLOCK HOLMES  GOD  WHERE'S MY LUGGAGE  
Ses03M_impro05a_M018,CALM DOWN  IT'S MY MOTHER'S FUNERAL TOMORROW I'M THE ONE RESPONSIBLE FOR THIS WE WILL 
Ses03M_impro05a_M020,WHAT IS THE MATTER WITH YOU  
Ses03M_impro05a_M021,IT RIGHT NOW DON'T YELL AT ME  
Ses03M_impro05a_M022,OH MY GOD I THINK A BLOOD VESSEL BURST IN MY HEAD  P  
Ses03M_impro05a_M023,WHAT    SOUND OF A PROLONGED  HIGH PITCHED WHISTLING OR HISSING SOUND  
Ses03M_impro05a_M024,WHAT  ARE YOU KIDDING ME  
Ses03M_impro05a_M025,GIVE ME  GIVE ME  GIVE ME YOUR MANAGER RIGHT NOW 
Ses03M_impro05a_M026,YOU'RE THE MANAGER YOU DON'T KNOW WHERE YOU WORK FOR YOU DON'T KNOW WHERE YOU'RE AT YOU'RE THE MANAGER   SOUND OF BEEPING  
Ses03M_impro05a_M027,WHOSE DAUGHTER ARE YOU  
Ses03M_impro05a_M028,SIR SIR SIR SIR  PPPPP 
Ses03M_impro05a_M029,MY NAME IS BRENT CAPTION  PPPPP 
Ses03M_impro05a_M030,NOW WHAT  
Ses03M_script02_2_M000,SO WHAT DO YOU THINK  
Ses03M_script02_2_M014,WELL  WE'RE GONNA SEE IT 
Ses03M_script02_2_M017,LET'S SEE I I TOOK A SHOWER YOU WERE WATCHING THE NEWS YOU SAID   HEY  HEY THE GRINDYLOWS ARE RUNNING TONIGHT  AND I SAID   GREAT  LET'S GO I FEEL LUCKY TONIGHT  AND THEN UM   NOISE  
Ses03M_script02_2_M019,WAIT A MINUTE I'VE GOT IT 
Ses03M_script02_2_M020,WE'RE IN THE CAR  RIGHT  DRIVING PAST THE KNICKERBOCKER LIQUOR LOCKER  AND YOU SAID    P P P P  
Ses03M_script02_2_M021,LET'S GET SOME CHAMPAGNE AND I SAID  TIME'S A WASTIN' OR SOMETHING LIKE THAT  YOU WANT THIS TO BE LIKE THAT OTHER TIME  RIGHT  
Ses03M_script02_2_M022,THAT'S IT  RIGHT  
Ses03M_script02_2_M028,WELCOME TO THE HUMAN RACE  BEEP BEEP BEEP BEEP BEEP 
Ses03M_script02_2_M029,DO YOU THINK THAT THIS IS WHAT I HAD IN MIND  THAT FOUR YEARS DOWN THE LINE THAT WE'D GET MARRIED AND COME TO THE BEACH AND ARGUE WITH EACH OTHER OVER A FISH  NO 
Ses03M_script02_2_M030,I WAS JUST LIKE YOU I THOUGHT IT WAS GOING TO BE ALL PEACHES AND ROSES AND EVERYTHING GREAT AND THE SAND IN OUR TOES AND THE WIND IN OUR HAIR AND THE FISH WILL ALWAYS COME AND THE BILLS WILL PAY THEMSELVES AND WE'D HAVE THREE BIG FAT ROSY KIDS AND 
Ses03M_script02_2_M031,YOU KNOW WHAT  BABY  THE JOKE'S ON US BECAUSE DO YOU KNOW WHAT YOU GET  DO YOU KNOW WHAT YOU GET  CARLA  YOU GET THIS 
Ses03M_script02_2_M032,ANYTHING  YES  IT IS 
Ses03M_script02_2_M033,RIGHT 
Ses03M_script02_2_M036,MAYBE IF YOU WERE WITH SOMEONE ELSE TOO I DIDN'T 
Ses03M_script02_2_M037,SAY THAT I KNOW BUT I KNOW I DON'T MAKE YOU HAPPY 
Ses03M_script02_2_M041,LET ME LOOK AT THE VIEW OF THE MOON WE GOT FROM HERE  SOUND OF STATIC  
Ses03M_script02_2_M042,HEY  LOOK WHAT WE GOT HERE  BEEP BEEP BEEP BEEP BEEP BEEP 
Ses03M_script02_2_M045,IF WE'RE VERY QUIET  THE FISH MIGHT COME PPPPPP 
Ses03M_script02_2_M046,OR NOT 
Ses03F_script01_2_M001,WELL MAYBE  MAYBE HE JUST WANTED TO SEE HER 
Ses03F_script01_2_M003,HOW DO YOU KNOW HE'S EVEN THINKING ABOUT IT   IT'S COMPLICATED 
Ses03F_script01_2_M004,WELL  SO WHAT  
Ses03F_script01_2_M006,YOU CAN'T READ HER MIND 
Ses03F_script01_2_M007,HOW DO YOU KNOW WHY SHE'S WAITING  
Ses03F_script01_2_M008,LOOK  IT'S A NICE DAY WHAT ARE WE ARGUING FOR  
Ses03F_script01_2_M009,NOT HIS BROTHER CALM YOURSELF 
Ses03F_script01_2_M011,ALL RIGHT  ALL RIGHT  CALM YOURSELF 
Ses03F_script01_2_M013,WHY ME ABOVE ALL  
Ses03F_script01_2_M014,UH   BEEP BEEP 
Ses03F_script01_2_M015,WHY ME ABOVE ALL  
Ses03F_script01_2_M016,LOOK AT YOU  YOU'RE SHAKING 
Ses03F_script01_2_M017,WHAT HAVE I GOT TO HIDE  
Ses03F_script01_2_M018,HUH  WHAT THE HELL'S THE MATTER WITH YOU  KATE  
